X,Y,Z
-1.482754,0.01063864,-3.226691
-1.48193,0.01328052,-3.226019
-1.482754,0.01328052,-3.226691
-1.48193,0.01592241,-3.226019
-1.482754,0.01592241,-3.226691
-1.48193,0.01856429,-3.226019
-1.482754,0.01856429,-3.226691
-1.48193,0.02120617,-3.226019
-1.482754,0.02120617,-3.226691
-1.48193,0.02384805,-3.226019
-1.482754,0.02384805,-3.226691
-1.48193,0.02648994,-3.226019
-1.482754,0.02648994,-3.226691
-1.48193,0.02913182,-3.226019
-1.482754,0.02913182,-3.226691
-1.48193,0.0317737,-3.226019
-1.482754,0.0317737,-3.226691
-1.48193,0.007996758,-3.226019
-1.481425,0.01063864,-3.225083
-1.481425,0.007996758,-3.225083
-1.48193,0.01063864,-3.226019
-1.481425,0.01328052,-3.225083
-1.48193,0.01328052,-3.226019
-1.481425,0.01592241,-3.225083
-1.48193,0.01592241,-3.226019
-1.481425,0.01856429,-3.225083
-1.48193,0.01856429,-3.226019
-1.481425,0.02120617,-3.225083
-1.48193,0.02120617,-3.226019
-1.481425,0.02384805,-3.225083
-1.48193,0.02384805,-3.226019
-1.481425,0.02648994,-3.225083
-1.48193,0.02648994,-3.226019
-1.481425,0.02913182,-3.225083
-1.48193,0.02913182,-3.226019
-1.481425,0.0317737,-3.225083
-1.48193,0.0317737,-3.226019
-1.481425,0.007996758,-3.225083
-1.481317,0.01063864,-3.224025
-1.481317,0.007996758,-3.224025
-1.481425,0.01063864,-3.225083
-1.481317,0.01328052,-3.224025
-1.481425,0.01328052,-3.225083
-1.481317,0.01592241,-3.224025
-1.481425,0.01592241,-3.225083
-1.481317,0.01856429,-3.224025
-1.481425,0.01856429,-3.225083
-1.481317,0.02120617,-3.224025
-1.481425,0.02120617,-3.225083
-1.481317,0.02384805,-3.224025
-1.481425,0.02384805,-3.225083
-1.481317,0.02648994,-3.224025
-1.481425,0.02648994,-3.225083
-1.481317,0.02913182,-3.224025
-1.481425,0.02913182,-3.225083
-1.481317,0.0317737,-3.224025
-1.481425,0.0317737,-3.225083
-1.481317,0.007996758,-3.224025
-1.481622,0.01063864,-3.223007
-1.481622,0.007996758,-3.223007
-1.481317,0.01063864,-3.224025
-1.481622,0.01328052,-3.223007
-1.481317,0.01328052,-3.224025
-1.481622,0.01592241,-3.223007
-1.481317,0.01592241,-3.224025
-1.481622,0.01856429,-3.223007
-1.481317,0.01856429,-3.224025
-1.481622,0.02120617,-3.223007
-1.481317,0.02120617,-3.224025
-1.481622,0.02384806,-3.223007
-1.481317,0.02384805,-3.224025
-1.481622,0.02648994,-3.223007
-1.481317,0.02648994,-3.224025
-1.481622,0.02913182,-3.223007
-1.481317,0.02913182,-3.224025
-1.481622,0.0317737,-3.223007
-1.481317,0.0317737,-3.224025
-1.481622,0.007996758,-3.223007
-1.482293,0.01063864,-3.222183
-1.482293,0.007996758,-3.222183
-1.481622,0.01063864,-3.223007
-1.482293,0.01328052,-3.222183
-1.481622,0.01328052,-3.223007
-1.482293,0.01592241,-3.222183
-1.481622,0.01592241,-3.223007
-1.482293,0.01856429,-3.222183
-1.481622,0.01856429,-3.223007
-1.482293,0.02120617,-3.222183
-1.481622,0.02120617,-3.223007
-1.482293,0.02384805,-3.222183
-1.481622,0.02384806,-3.223007
-1.482293,0.02648994,-3.222183
-1.481622,0.02648994,-3.223007
-1.482293,0.02913182,-3.222183
-1.481622,0.02913182,-3.223007
-1.482293,0.0317737,-3.222183
-1.481622,0.0317737,-3.223007
-1.482293,0.007996758,-3.222183
-1.483229,0.01063864,-3.221678
-1.483229,0.007996758,-3.221678
-1.482293,0.01063864,-3.222183
-1.483229,0.01328052,-3.221678
-1.482293,0.01328052,-3.222183
-1.483229,0.01592241,-3.221678
-1.482293,0.01592241,-3.222183
-1.483229,0.01856429,-3.221678
-1.482293,0.01856429,-3.222183
-1.483229,0.02120617,-3.221678
-1.482293,0.02120617,-3.222183
-1.483229,0.02384805,-3.221678
-1.482293,0.02384805,-3.222183
-1.483229,0.02648994,-3.221678
-1.482293,0.02648994,-3.222183
-1.483229,0.02913182,-3.221678
-1.482293,0.02913182,-3.222183
-1.483229,0.0317737,-3.221678
-1.482293,0.0317737,-3.222183
-1.483229,0.007996758,-3.221678
-1.484286,0.01063864,-3.22157
-1.484286,0.007996758,-3.22157
-1.483229,0.01063864,-3.221678
-1.484286,0.01328052,-3.22157
-1.483229,0.01328052,-3.221678
-1.484286,0.01592241,-3.22157
-1.483229,0.01592241,-3.221678
-1.484286,0.01856429,-3.22157
-1.483229,0.01856429,-3.221678
-1.484286,0.02120617,-3.22157
-1.483229,0.02120617,-3.221678
-1.484286,0.02384805,-3.22157
-1.483229,0.02384805,-3.221678
-1.484286,0.02648994,-3.22157
-1.483229,0.02648994,-3.221678
-1.484286,0.02913182,-3.22157
-1.483229,0.02913182,-3.221678
-1.484286,0.0317737,-3.22157
-1.483229,0.0317737,-3.221678
-1.484286,0.007996758,-3.22157
-1.485305,0.01063864,-3.221874
-1.485305,0.007996757,-3.221874
-1.484286,0.01063864,-3.22157
-1.485305,0.01328052,-3.221874
-1.484286,0.01328052,-3.22157
-1.485305,0.01592241,-3.221874
-1.484286,0.01592241,-3.22157
-1.485305,0.01856429,-3.221874
-1.484286,0.01856429,-3.22157
-1.485305,0.02120617,-3.221874
-1.484286,0.02120617,-3.22157
-1.485305,0.02384805,-3.221874
-1.484286,0.02384805,-3.22157
-1.485305,0.02648994,-3.221874
-1.484286,0.02648994,-3.22157
-1.485305,0.02913182,-3.221874
-1.484286,0.02913182,-3.22157
-1.485305,0.0317737,-3.221874
-1.484286,0.0317737,-3.22157
-1.485305,0.007996757,-3.221874
-1.48613,0.01063864,-3.222546
-1.48613,0.007996758,-3.222546
-1.485305,0.01063864,-3.221874
-1.48613,0.01328052,-3.222546
-1.485305,0.01328052,-3.221874
-1.48613,0.01592241,-3.222546
-1.485305,0.01592241,-3.221874
-1.48613,0.01856429,-3.222546
-1.485305,0.01856429,-3.221874
-1.48613,0.02120617,-3.222546
-1.485305,0.02120617,-3.221874
-1.48613,0.02384805,-3.222546
-1.485305,0.02384805,-3.221874
-1.48613,0.02648994,-3.222546
-1.485305,0.02648994,-3.221874
-1.48613,0.02913182,-3.222546
-1.485305,0.02913182,-3.221874
-1.48613,0.0317737,-3.222546
-1.485305,0.0317737,-3.221874
-1.484286,0.0317737,-3.22157
-1.483229,0.0317737,-3.221678
-1.482293,0.0317737,-3.222183
-1.481622,0.0317737,-3.223007
-1.485305,0.0317737,-3.221874
-1.48613,0.0317737,-3.222546
-1.481317,0.0317737,-3.224025
-1.486634,0.0317737,-3.223481
-1.481425,0.0317737,-3.225083
-1.48193,0.0317737,-3.226019
-1.486743,0.0317737,-3.224539
-1.486438,0.0317737,-3.225558
-1.482754,0.0317737,-3.226691
-1.485766,0.0317737,-3.226382
-1.483773,0.0317737,-3.226995
-1.484831,0.0317737,-3.226887
