X,Y,Z
-1.480588,0.00799676,-3.213089
-1.47953,0.01063864,-3.213197
-1.47953,0.00799676,-3.213197
-1.480588,0.01063864,-3.213089
-1.47953,0.01328053,-3.213197
-1.480588,0.01328053,-3.213089
-1.47953,0.01592241,-3.213197
-1.480588,0.01592241,-3.213089
-1.47953,0.01856429,-3.213197
-1.480588,0.01856429,-3.213089
-1.47953,0.02120617,-3.213197
-1.480588,0.02120617,-3.213089
-1.47953,0.02384806,-3.213197
-1.480588,0.02384806,-3.213089
-1.47953,0.02648994,-3.213197
-1.480588,0.02648994,-3.213089
-1.47953,0.02913182,-3.213197
-1.480588,0.02913182,-3.213089
-1.47953,0.0317737,-3.213197
-1.480588,0.0317737,-3.213089
-1.47953,0.00799676,-3.213197
-1.478511,0.01063864,-3.212892
-1.478511,0.00799676,-3.212892
-1.47953,0.01063864,-3.213197
-1.478511,0.01328053,-3.212892
-1.47953,0.01328053,-3.213197
-1.478511,0.01592241,-3.212892
-1.47953,0.01592241,-3.213197
-1.478511,0.01856429,-3.212892
-1.47953,0.01856429,-3.213197
-1.478511,0.02120617,-3.212892
-1.47953,0.02120617,-3.213197
-1.478511,0.02384806,-3.212892
-1.47953,0.02384806,-3.213197
-1.478511,0.02648994,-3.212892
-1.47953,0.02648994,-3.213197
-1.478511,0.02913182,-3.212892
-1.47953,0.02913182,-3.213197
-1.478511,0.0317737,-3.212892
-1.47953,0.0317737,-3.213197
-1.478511,0.00799676,-3.212892
-1.477687,0.01063864,-3.212221
-1.477687,0.00799676,-3.212221
-1.478511,0.01063864,-3.212892
-1.477687,0.01328053,-3.212221
-1.478511,0.01328053,-3.212892
-1.477687,0.01592241,-3.212221
-1.478511,0.01592241,-3.212892
-1.477687,0.01856429,-3.212221
-1.478511,0.01856429,-3.212892
-1.477687,0.02120617,-3.212221
-1.478511,0.02120617,-3.212892
-1.477687,0.02384806,-3.212221
-1.478511,0.02384806,-3.212892
-1.477687,0.02648994,-3.212221
-1.478511,0.02648994,-3.212892
-1.477687,0.02913182,-3.212221
-1.478511,0.02913182,-3.212892
-1.477687,0.0317737,-3.212221
-1.478511,0.0317737,-3.212892
-1.477687,0.00799676,-3.212221
-1.477182,0.01063864,-3.211285
-1.477182,0.00799676,-3.211285
-1.477687,0.01063864,-3.212221
-1.477182,0.01328053,-3.211285
-1.477687,0.01328053,-3.212221
-1.477182,0.01592241,-3.211285
-1.477687,0.01592241,-3.212221
-1.477182,0.01856429,-3.211285
-1.477687,0.01856429,-3.212221
-1.477182,0.02120617,-3.211285
-1.477687,0.02120617,-3.212221
-1.477182,0.02384806,-3.211285
-1.477687,0.02384806,-3.212221
-1.477182,0.02648994,-3.211285
-1.477687,0.02648994,-3.212221
-1.477182,0.02913182,-3.211285
-1.477687,0.02913182,-3.212221
-1.477182,0.0317737,-3.211285
-1.477687,0.0317737,-3.212221
-1.477182,0.00799676,-3.211285
-1.477074,0.01063864,-3.210227
-1.477074,0.00799676,-3.210227
-1.477182,0.01063864,-3.211285
-1.477074,0.01328053,-3.210227
-1.477182,0.01328053,-3.211285
-1.477074,0.01592241,-3.210227
-1.477182,0.01592241,-3.211285
-1.477074,0.01856429,-3.210227
-1.477182,0.01856429,-3.211285
-1.477074,0.02120617,-3.210227
-1.477182,0.02120617,-3.211285
-1.477074,0.02384806,-3.210227
-1.477182,0.02384806,-3.211285
-1.477074,0.02648994,-3.210227
-1.477182,0.02648994,-3.211285
-1.477074,0.02913182,-3.210227
-1.477182,0.02913182,-3.211285
-1.477074,0.0317737,-3.210227
-1.477182,0.0317737,-3.211285
-1.477074,0.00799676,-3.210227
-1.477379,0.01063864,-3.209209
-1.477379,0.00799676,-3.209209
-1.477074,0.01063864,-3.210227
-1.477379,0.01328053,-3.209209
-1.477074,0.01328053,-3.210227
-1.477379,0.01592241,-3.209209
-1.477074,0.01592241,-3.210227
-1.477379,0.01856429,-3.209209
-1.477074,0.01856429,-3.210227
-1.477379,0.02120617,-3.209209
-1.477074,0.02120617,-3.210227
-1.477379,0.02384806,-3.209209
-1.477074,0.02384806,-3.210227
-1.477379,0.02648994,-3.209209
-1.477074,0.02648994,-3.210227
-1.477379,0.02913182,-3.209209
-1.477074,0.02913182,-3.210227
-1.477379,0.0317737,-3.209209
-1.477074,0.0317737,-3.210227
-1.477379,0.00799676,-3.209209
-1.47805,0.01063864,-3.208384
-1.47805,0.00799676,-3.208384
-1.477379,0.01063864,-3.209209
-1.47805,0.01328053,-3.208384
-1.477379,0.01328053,-3.209209
-1.47805,0.01592241,-3.208384
-1.477379,0.01592241,-3.209209
-1.47805,0.01856429,-3.208384
-1.477379,0.01856429,-3.209209
-1.47805,0.02120617,-3.208384
-1.477379,0.02120617,-3.209209
-1.47805,0.02384806,-3.208384
-1.477379,0.02384806,-3.209209
-1.47805,0.02648994,-3.208384
-1.477379,0.02648994,-3.209209
-1.47805,0.02913182,-3.208384
-1.477379,0.02913182,-3.209209
-1.47805,0.0317737,-3.208384
-1.477379,0.0317737,-3.209209
-1.47805,0.00799676,-3.208384
-1.478986,0.01063864,-3.207879
-1.478986,0.00799676,-3.207879
-1.47805,0.01063864,-3.208384
-1.478986,0.01328053,-3.207879
-1.47805,0.01328053,-3.208384
-1.478986,0.01592241,-3.207879
-1.47805,0.01592241,-3.208384
-1.478986,0.01856429,-3.207879
-1.47805,0.01856429,-3.208384
-1.478986,0.02120617,-3.207879
-1.47805,0.02120617,-3.208384
-1.478986,0.02384806,-3.207879
-1.47805,0.02384806,-3.208384
-1.478986,0.02648994,-3.207879
-1.47805,0.02648994,-3.208384
-1.478986,0.02913182,-3.207879
-1.47805,0.02913182,-3.208384
-1.478986,0.0317737,-3.207879
-1.47805,0.0317737,-3.208384
-1.478986,0.00799676,-3.207879
-1.480044,0.01063864,-3.207771
-1.480044,0.00799676,-3.207771
-1.478986,0.01063864,-3.207879
-1.480044,0.01328052,-3.207771
-1.478986,0.01328053,-3.207879
-1.480044,0.01592241,-3.207771
-1.478986,0.01592241,-3.207879
-1.480044,0.01856429,-3.207771
-1.478986,0.01856429,-3.207879
-1.480044,0.02120617,-3.207771
-1.478986,0.02120617,-3.207879
-1.480044,0.02384806,-3.207771
-1.478986,0.02384806,-3.207879
-1.480044,0.02648994,-3.207771
-1.478986,0.02648994,-3.207879
-1.480044,0.02913182,-3.207771
-1.478986,0.02913182,-3.207879
-1.480044,0.0317737,-3.207771
-1.478986,0.0317737,-3.207879
-1.480044,0.00799676,-3.207771
-1.481062,0.01063864,-3.208076
-1.481062,0.007996758,-3.208076
-1.480044,0.01063864,-3.207771
-1.481062,0.01328052,-3.208076
-1.480044,0.01328052,-3.207771
-1.481062,0.01592241,-3.208076
-1.480044,0.01592241,-3.207771
-1.481062,0.01856429,-3.208076
-1.480044,0.01856429,-3.207771
-1.481062,0.02120617,-3.208076
-1.480044,0.02120617,-3.207771
-1.481062,0.02384806,-3.208076
-1.480044,0.02384806,-3.207771
-1.481062,0.02648994,-3.208076
-1.480044,0.02648994,-3.207771
-1.481062,0.02913182,-3.208076
-1.480044,0.02913182,-3.207771
-1.481062,0.0317737,-3.208076
-1.480044,0.0317737,-3.207771
-1.481062,0.007996758,-3.208076
-1.481887,0.01063864,-3.208747
-1.481887,0.00799676,-3.208747
-1.481062,0.01063864,-3.208076
-1.481887,0.01328053,-3.208747
-1.481062,0.01328052,-3.208076
-1.481887,0.01592241,-3.208747
-1.481062,0.01592241,-3.208076
-1.481887,0.01856429,-3.208747
-1.481062,0.01856429,-3.208076
-1.481887,0.02120617,-3.208747
-1.481062,0.02120617,-3.208076
-1.481887,0.02384806,-3.208747
-1.481062,0.02384806,-3.208076
-1.481887,0.02648994,-3.208747
-1.481062,0.02648994,-3.208076
-1.481887,0.02913182,-3.208747
-1.481062,0.02913182,-3.208076
-1.481887,0.0317737,-3.208747
-1.481062,0.0317737,-3.208076
-1.480044,0.0317737,-3.207771
-1.478986,0.0317737,-3.207879
-1.47805,0.0317737,-3.208384
-1.481062,0.0317737,-3.208076
-1.477379,0.0317737,-3.209209
-1.481887,0.0317737,-3.208747
-1.477074,0.0317737,-3.210227
-1.482391,0.0317737,-3.209683
-1.477182,0.0317737,-3.211285
-1.4825,0.0317737,-3.210741
-1.477687,0.0317737,-3.212221
-1.482195,0.0317737,-3.21176
-1.478511,0.0317737,-3.212892
-1.481524,0.0317737,-3.212584
-1.47953,0.0317737,-3.213197
-1.480588,0.0317737,-3.213089
