X,Y,Z
-1.496347,0.01328052,-3.207408
-1.496652,0.01328052,-3.206389
-1.496347,0.01592241,-3.207408
-1.496652,0.01592241,-3.206389
-1.496347,0.01856429,-3.207408
-1.496652,0.01856429,-3.206389
-1.496347,0.02120617,-3.207408
-1.496652,0.02120617,-3.206389
-1.496347,0.02384806,-3.207408
-1.496652,0.02384806,-3.206389
-1.496347,0.02648994,-3.207408
-1.496652,0.02648994,-3.206389
-1.496347,0.02913182,-3.207408
-1.496652,0.02913182,-3.206389
-1.496347,0.0317737,-3.207408
-1.496652,0.0317737,-3.206389
-1.496347,0.007996758,-3.207408
-1.495676,0.01063864,-3.208232
-1.495676,0.007996758,-3.208232
-1.496347,0.01063864,-3.207408
-1.495676,0.01328052,-3.208232
-1.496347,0.01328052,-3.207408
-1.495676,0.01592241,-3.208232
-1.496347,0.01592241,-3.207408
-1.495676,0.01856429,-3.208232
-1.496347,0.01856429,-3.207408
-1.495676,0.02120617,-3.208232
-1.496347,0.02120617,-3.207408
-1.495676,0.02384806,-3.208232
-1.496347,0.02384806,-3.207408
-1.495676,0.02648994,-3.208232
-1.496347,0.02648994,-3.207408
-1.495676,0.02913182,-3.208232
-1.496347,0.02913182,-3.207408
-1.495676,0.0317737,-3.208232
-1.496347,0.0317737,-3.207408
-1.495676,0.007996758,-3.208232
-1.49474,0.01063864,-3.208737
-1.49474,0.007996758,-3.208737
-1.495676,0.01063864,-3.208232
-1.49474,0.01328052,-3.208737
-1.495676,0.01328052,-3.208232
-1.49474,0.01592241,-3.208737
-1.495676,0.01592241,-3.208232
-1.49474,0.01856429,-3.208737
-1.495676,0.01856429,-3.208232
-1.49474,0.02120617,-3.208737
-1.495676,0.02120617,-3.208232
-1.49474,0.02384806,-3.208737
-1.495676,0.02384806,-3.208232
-1.49474,0.02648994,-3.208737
-1.495676,0.02648994,-3.208232
-1.49474,0.02913182,-3.208737
-1.495676,0.02913182,-3.208232
-1.49474,0.0317737,-3.208737
-1.495676,0.0317737,-3.208232
-1.49474,0.007996758,-3.208737
-1.493682,0.01063864,-3.208845
-1.493682,0.007996758,-3.208845
-1.49474,0.01063864,-3.208737
-1.493682,0.01328052,-3.208845
-1.49474,0.01328052,-3.208737
-1.493682,0.01592241,-3.208845
-1.49474,0.01592241,-3.208737
-1.493682,0.01856429,-3.208845
-1.49474,0.01856429,-3.208737
-1.493682,0.02120617,-3.208845
-1.49474,0.02120617,-3.208737
-1.493682,0.02384806,-3.208845
-1.49474,0.02384806,-3.208737
-1.493682,0.02648994,-3.208845
-1.49474,0.02648994,-3.208737
-1.493682,0.02913182,-3.208845
-1.49474,0.02913182,-3.208737
-1.493682,0.0317737,-3.208845
-1.49474,0.0317737,-3.208737
-1.493682,0.007996758,-3.208845
-1.492663,0.01063864,-3.208541
-1.492663,0.007996758,-3.208541
-1.493682,0.01063864,-3.208845
-1.492663,0.01328052,-3.208541
-1.493682,0.01328052,-3.208845
-1.492663,0.01592241,-3.208541
-1.493682,0.01592241,-3.208845
-1.492663,0.01856429,-3.208541
-1.493682,0.01856429,-3.208845
-1.492663,0.02120617,-3.208541
-1.493682,0.02120617,-3.208845
-1.492663,0.02384806,-3.208541
-1.493682,0.02384806,-3.208845
-1.492663,0.02648994,-3.208541
-1.493682,0.02648994,-3.208845
-1.492663,0.02913182,-3.208541
-1.493682,0.02913182,-3.208845
-1.492663,0.0317737,-3.208541
-1.493682,0.0317737,-3.208845
-1.492663,0.007996758,-3.208541
-1.491839,0.01063864,-3.207869
-1.491839,0.007996758,-3.207869
-1.492663,0.01063864,-3.208541
-1.491839,0.01328052,-3.207869
-1.492663,0.01328052,-3.208541
-1.491839,0.01592241,-3.207869
-1.492663,0.01592241,-3.208541
-1.491839,0.01856429,-3.207869
-1.492663,0.01856429,-3.208541
-1.491839,0.02120617,-3.207869
-1.492663,0.02120617,-3.208541
-1.491839,0.02384806,-3.207869
-1.492663,0.02384806,-3.208541
-1.491839,0.02648994,-3.207869
-1.492663,0.02648994,-3.208541
-1.491839,0.02913182,-3.207869
-1.492663,0.02913182,-3.208541
-1.491839,0.0317737,-3.207869
-1.492663,0.0317737,-3.208541
-1.491839,0.007996758,-3.207869
-1.491334,0.01063864,-3.206933
-1.491334,0.007996758,-3.206933
-1.491839,0.01063864,-3.207869
-1.491334,0.01328052,-3.206933
-1.491839,0.01328052,-3.207869
-1.491334,0.01592241,-3.206933
-1.491839,0.01592241,-3.207869
-1.491334,0.01856429,-3.206933
-1.491839,0.01856429,-3.207869
-1.491334,0.02120617,-3.206933
-1.491839,0.02120617,-3.207869
-1.491334,0.02384806,-3.206933
-1.491839,0.02384806,-3.207869
-1.491334,0.02648994,-3.206933
-1.491839,0.02648994,-3.207869
-1.491334,0.02913182,-3.206933
-1.491839,0.02913182,-3.207869
-1.491334,0.0317737,-3.206933
-1.491839,0.0317737,-3.207869
-1.491334,0.007996758,-3.206933
-1.491226,0.01063864,-3.205876
-1.491226,0.007996758,-3.205876
-1.491334,0.01063864,-3.206933
-1.491226,0.01328052,-3.205876
-1.491334,0.01328052,-3.206933
-1.491226,0.01592241,-3.205876
-1.491334,0.01592241,-3.206933
-1.491226,0.01856429,-3.205876
-1.491334,0.01856429,-3.206933
-1.491226,0.02120617,-3.205876
-1.491334,0.02120617,-3.206933
-1.491226,0.02384806,-3.205876
-1.491334,0.02384806,-3.206933
-1.491226,0.02648994,-3.205876
-1.491334,0.02648994,-3.206933
-1.491226,0.02913182,-3.205876
-1.491334,0.02913182,-3.206933
-1.491226,0.0317737,-3.205876
-1.491334,0.0317737,-3.206933
-1.491226,0.007996758,-3.205876
-1.491531,0.01063864,-3.204857
-1.491531,0.007996758,-3.204857
-1.491226,0.01063864,-3.205876
-1.491531,0.01328052,-3.204857
-1.491226,0.01328052,-3.205876
-1.491531,0.01592241,-3.204857
-1.491226,0.01592241,-3.205876
-1.491531,0.01856429,-3.204857
-1.491226,0.01856429,-3.205876
-1.491531,0.02120617,-3.204857
-1.491226,0.02120617,-3.205876
-1.491531,0.02384806,-3.204857
-1.491226,0.02384806,-3.205876
-1.491531,0.02648994,-3.204857
-1.491226,0.02648994,-3.205876
-1.491531,0.02913182,-3.204857
-1.491226,0.02913182,-3.205876
-1.491531,0.0317737,-3.204857
-1.491226,0.0317737,-3.205876
-1.491531,0.007996758,-3.204857
-1.492202,0.01063864,-3.204033
-1.492202,0.007996758,-3.204033
-1.491531,0.01063864,-3.204857
-1.492202,0.01328052,-3.204033
-1.491531,0.01328052,-3.204857
-1.492202,0.01592241,-3.204033
-1.491531,0.01592241,-3.204857
-1.492202,0.01856429,-3.204033
-1.491531,0.01856429,-3.204857
-1.492202,0.02120617,-3.204033
-1.491531,0.02120617,-3.204857
-1.492202,0.02384806,-3.204033
-1.491531,0.02384806,-3.204857
-1.492202,0.02648994,-3.204033
-1.491531,0.02648994,-3.204857
-1.492202,0.02913182,-3.204033
-1.491531,0.02913182,-3.204857
-1.492202,0.0317737,-3.204033
-1.491531,0.0317737,-3.204857
-1.492202,0.007996758,-3.204033
-1.493138,0.01063864,-3.203528
-1.493138,0.007996758,-3.203528
-1.492202,0.01063864,-3.204033
-1.493138,0.01328052,-3.203528
-1.492202,0.01328052,-3.204033
-1.493138,0.01592241,-3.203528
-1.492202,0.01592241,-3.204033
-1.493138,0.01856429,-3.203528
-1.492202,0.01856429,-3.204033
-1.493138,0.02120617,-3.203528
-1.492202,0.02120617,-3.204033
-1.493138,0.02384806,-3.203528
-1.492202,0.02384806,-3.204033
-1.493138,0.02648994,-3.203528
-1.492202,0.02648994,-3.204033
-1.493138,0.02913182,-3.203528
-1.492202,0.02913182,-3.204033
-1.493138,0.0317737,-3.203528
-1.492202,0.0317737,-3.204033
-1.493138,0.007996758,-3.203528
-1.494196,0.01063864,-3.203419
-1.494196,0.007996757,-3.203419
-1.493138,0.01063864,-3.203528
-1.494196,0.01328052,-3.203419
-1.493138,0.01328052,-3.203528
-1.494196,0.01592241,-3.203419
-1.493138,0.01592241,-3.203528
-1.494196,0.01856429,-3.203419
-1.493138,0.01856429,-3.203528
-1.494196,0.02120617,-3.203419
-1.493138,0.02120617,-3.203528
-1.494196,0.02384806,-3.203419
-1.493138,0.02384806,-3.203528
-1.494196,0.02648994,-3.203419
-1.493138,0.02648994,-3.203528
-1.494196,0.02913182,-3.203419
-1.493138,0.02913182,-3.203528
-1.494196,0.0317737,-3.203419
-1.493138,0.0317737,-3.203528
-1.494196,0.007996757,-3.203419
-1.495214,0.01063864,-3.203724
-1.495214,0.007996758,-3.203724
-1.494196,0.01063864,-3.203419
-1.495214,0.01328052,-3.203724
-1.494196,0.01328052,-3.203419
-1.495214,0.01592241,-3.203724
-1.494196,0.01592241,-3.203419
-1.495214,0.01856429,-3.203724
-1.494196,0.01856429,-3.203419
-1.495214,0.02120617,-3.203724
-1.494196,0.02120617,-3.203419
-1.495214,0.02384806,-3.203724
-1.494196,0.02384806,-3.203419
-1.495214,0.02648994,-3.203724
-1.494196,0.02648994,-3.203419
-1.495214,0.02913182,-3.203724
-1.494196,0.02913182,-3.203419
-1.495214,0.0317737,-3.203724
-1.494196,0.0317737,-3.203419
-1.495214,0.007996758,-3.203724
-1.496039,0.01063864,-3.204396
-1.496039,0.007996758,-3.204396
-1.495214,0.01063864,-3.203724
-1.496039,0.01328052,-3.204396
-1.495214,0.01328052,-3.203724
-1.496039,0.01592241,-3.204396
-1.495214,0.01592241,-3.203724
-1.496039,0.01856429,-3.204396
-1.495214,0.01856429,-3.203724
-1.496039,0.02120617,-3.204396
-1.495214,0.02120617,-3.203724
-1.496039,0.02384806,-3.204396
-1.495214,0.02384806,-3.203724
-1.496039,0.02648994,-3.204396
-1.495214,0.02648994,-3.203724
-1.496039,0.02913182,-3.204396
-1.495214,0.02913182,-3.203724
-1.496039,0.0317737,-3.204396
-1.495214,0.0317737,-3.203724
-1.494196,0.0317737,-3.203419
-1.493138,0.0317737,-3.203528
-1.492202,0.0317737,-3.204033
-1.495214,0.0317737,-3.203724
-1.491531,0.0317737,-3.204857
-1.496039,0.0317737,-3.204396
-1.491226,0.0317737,-3.205876
-1.496544,0.0317737,-3.205332
-1.491334,0.0317737,-3.206933
-1.496652,0.0317737,-3.206389
-1.491839,0.0317737,-3.207869
-1.496347,0.0317737,-3.207408
-1.492663,0.0317737,-3.208541
-1.495676,0.0317737,-3.208232
-1.493682,0.0317737,-3.208845
-1.49474,0.0317737,-3.208737

X,Y,Z
-1.496544,0.007996758,-3.205332
-1.496652,0.01063864,-3.206389
-1.496652,0.007996758,-3.206389
-1.496544,0.01063864,-3.205332
-1.496652,0.01328052,-3.206389
-1.496544,0.01328052,-3.205332
-1.496652,0.01592241,-3.206389
-1.496544,0.01592241,-3.205332
-1.496652,0.01856429,-3.206389
-1.496544,0.01856429,-3.205332
-1.496652,0.02120617,-3.206389
-1.496544,0.02120617,-3.205332
-1.496652,0.02384806,-3.206389
-1.496544,0.02384806,-3.205332
-1.496652,0.02648994,-3.206389
-1.496544,0.02648994,-3.205332
-1.496652,0.02913182,-3.206389
-1.496544,0.02913182,-3.205332
-1.496652,0.0317737,-3.206389
-1.496544,0.0317737,-3.205332
-1.492202,0.007996758,-3.204033
-1.493138,0.007996758,-3.203528
-1.494196,0.007996757,-3.203419
-1.491531,0.007996758,-3.204857
-1.495214,0.007996758,-3.203724
-1.491226,0.007996758,-3.205876
-1.496039,0.007996758,-3.204396
-1.491334,0.007996758,-3.206933
-1.496544,0.007996758,-3.205332
-1.491839,0.007996758,-3.207869
-1.496652,0.007996758,-3.206389
-1.492663,0.007996758,-3.208541
-1.496347,0.007996758,-3.207408
-1.493682,0.007996758,-3.208845
-1.495676,0.007996758,-3.208232
-1.49474,0.007996758,-3.208737
-1.496039,0.007996758,-3.204396
-1.496544,0.01063864,-3.205332
-1.496544,0.007996758,-3.205332
-1.496039,0.01063864,-3.204396
-1.496544,0.01328052,-3.205332
-1.496039,0.01328052,-3.204396
-1.496544,0.01592241,-3.205332
-1.496039,0.01592241,-3.204396
-1.496544,0.01856429,-3.205332
-1.496039,0.01856429,-3.204396
-1.496544,0.02120617,-3.205332
-1.496039,0.02120617,-3.204396
-1.496544,0.02384806,-3.205332
-1.496039,0.02384806,-3.204396
-1.496544,0.02648994,-3.205332
-1.496039,0.02648994,-3.204396
-1.496544,0.02913182,-3.205332
-1.496039,0.02913182,-3.204396
-1.496544,0.0317737,-3.205332
-1.496039,0.0317737,-3.204396
-1.496652,0.007996758,-3.206389
-1.496347,0.01063864,-3.207408
-1.496347,0.007996758,-3.207408
-1.496652,0.01063864,-3.206389
-1.496347,0.01328052,-3.207408
-1.496652,0.01328052,-3.206389
-1.496347,0.01592241,-3.207408
-1.496652,0.01592241,-3.206389
-1.496347,0.01856429,-3.207408
-1.496652,0.01856429,-3.206389
-1.496347,0.02120617,-3.207408
-1.496652,0.02120617,-3.206389
-1.496347,0.02384806,-3.207408
-1.496652,0.02384806,-3.206389
-1.496347,0.02648994,-3.207408
-1.496652,0.02648994,-3.206389
-1.496347,0.02913182,-3.207408
-1.496652,0.02913182,-3.206389
-1.496347,0.0317737,-3.207408
-1.496652,0.0317737,-3.206389
-1.496347,0.007996758,-3.207408
-1.495676,0.01063864,-3.208232
-1.495676,0.007996758,-3.208232
-1.496347,0.01063864,-3.207408
-1.495676,0.01328052,-3.208232
-1.496347,0.01328052,-3.207408
-1.495676,0.01592241,-3.208232
-1.496347,0.01592241,-3.207408
-1.495676,0.01856429,-3.208232
-1.496347,0.01856429,-3.207408
-1.495676,0.02120617,-3.208232
-1.496347,0.02120617,-3.207408
-1.495676,0.02384806,-3.208232
-1.496347,0.02384806,-3.207408
-1.495676,0.02648994,-3.208232
-1.496347,0.02648994,-3.207408
-1.495676,0.02913182,-3.208232
-1.496347,0.02913182,-3.207408
-1.495676,0.0317737,-3.208232
-1.496347,0.0317737,-3.207408
-1.495676,0.007996758,-3.208232
-1.49474,0.01063864,-3.208737
-1.49474,0.007996758,-3.208737
-1.495676,0.01063864,-3.208232
-1.49474,0.01328052,-3.208737
-1.495676,0.01328052,-3.208232
-1.49474,0.01592241,-3.208737
-1.495676,0.01592241,-3.208232
-1.49474,0.01856429,-3.208737
-1.495676,0.01856429,-3.208232
-1.49474,0.02120617,-3.208737
-1.495676,0.02120617,-3.208232
-1.49474,0.02384806,-3.208737
-1.495676,0.02384806,-3.208232
-1.49474,0.02648994,-3.208737
-1.495676,0.02648994,-3.208232
-1.49474,0.02913182,-3.208737
-1.495676,0.02913182,-3.208232
-1.49474,0.0317737,-3.208737
-1.495676,0.0317737,-3.208232
-1.49474,0.007996758,-3.208737
-1.493682,0.01063864,-3.208845
-1.493682,0.007996758,-3.208845
-1.49474,0.01063864,-3.208737
-1.493682,0.01328052,-3.208845
-1.49474,0.01328052,-3.208737
-1.493682,0.01592241,-3.208845
-1.49474,0.01592241,-3.208737
-1.493682,0.01856429,-3.208845
-1.49474,0.01856429,-3.208737
-1.493682,0.02120617,-3.208845
-1.49474,0.02120617,-3.208737
-1.493682,0.02384806,-3.208845
-1.49474,0.02384806,-3.208737
-1.493682,0.02648994,-3.208845
-1.49474,0.02648994,-3.208737
-1.493682,0.02913182,-3.208845
-1.49474,0.02913182,-3.208737
-1.493682,0.0317737,-3.208845
-1.49474,0.0317737,-3.208737
-1.493682,0.007996758,-3.208845
-1.492663,0.01063864,-3.208541
-1.492663,0.007996758,-3.208541
-1.493682,0.01063864,-3.208845
-1.492663,0.01328052,-3.208541
-1.493682,0.01328052,-3.208845
-1.492663,0.01592241,-3.208541
-1.493682,0.01592241,-3.208845
-1.492663,0.01856429,-3.208541
-1.493682,0.01856429,-3.208845
-1.492663,0.02120617,-3.208541
-1.493682,0.02120617,-3.208845
-1.492663,0.02384806,-3.208541
-1.493682,0.02384806,-3.208845
-1.492663,0.02648994,-3.208541
-1.493682,0.02648994,-3.208845
-1.492663,0.02913182,-3.208541
-1.493682,0.02913182,-3.208845
-1.492663,0.0317737,-3.208541
-1.493682,0.0317737,-3.208845
-1.492663,0.007996758,-3.208541
-1.491839,0.01063864,-3.207869
-1.491839,0.007996758,-3.207869
-1.492663,0.01063864,-3.208541
-1.491839,0.01328052,-3.207869
-1.492663,0.01328052,-3.208541
-1.491839,0.01592241,-3.207869
-1.492663,0.01592241,-3.208541
-1.491839,0.01856429,-3.207869
-1.492663,0.01856429,-3.208541
-1.491839,0.02120617,-3.207869
-1.492663,0.02120617,-3.208541
-1.491839,0.02384806,-3.207869
-1.492663,0.02384806,-3.208541
-1.491839,0.02648994,-3.207869
-1.492663,0.02648994,-3.208541
-1.491839,0.02913182,-3.207869
-1.492663,0.02913182,-3.208541
-1.491839,0.0317737,-3.207869
-1.492663,0.0317737,-3.208541
-1.491839,0.007996758,-3.207869
-1.491334,0.01063864,-3.206933
-1.491334,0.007996758,-3.206933
-1.491839,0.01063864,-3.207869
-1.491334,0.01328052,-3.206933
-1.491839,0.01328052,-3.207869
-1.491334,0.01592241,-3.206933
-1.491839,0.01592241,-3.207869
-1.491334,0.01856429,-3.206933
-1.491839,0.01856429,-3.207869
-1.491334,0.02120617,-3.206933
-1.491839,0.02120617,-3.207869
-1.491334,0.02384806,-3.206933
-1.491839,0.02384806,-3.207869
-1.491334,0.02648994,-3.206933
-1.491839,0.02648994,-3.207869
-1.491334,0.02913182,-3.206933
-1.491839,0.02913182,-3.207869
-1.491334,0.0317737,-3.206933
-1.491839,0.0317737,-3.207869
-1.491334,0.007996758,-3.206933
-1.491226,0.01063864,-3.205876
-1.491226,0.007996758,-3.205876
-1.491334,0.01063864,-3.206933
-1.491226,0.01328052,-3.205876
-1.491334,0.01328052,-3.206933
-1.491226,0.01592241,-3.205876
-1.491334,0.01592241,-3.206933
-1.491226,0.01856429,-3.205876
-1.491334,0.01856429,-3.206933
-1.491226,0.02120617,-3.205876
-1.491334,0.02120617,-3.206933
-1.491226,0.02384806,-3.205876
-1.491334,0.02384806,-3.206933
-1.491226,0.02648994,-3.205876
-1.491334,0.02648994,-3.206933
-1.491226,0.02913182,-3.205876
-1.491334,0.02913182,-3.206933
-1.491226,0.0317737,-3.205876
-1.491334,0.0317737,-3.206933
-1.491226,0.007996758,-3.205876
-1.491531,0.01063864,-3.204857
-1.491531,0.007996758,-3.204857
-1.491226,0.01063864,-3.205876
-1.491531,0.01328052,-3.204857
-1.491226,0.01328052,-3.205876
-1.491531,0.01592241,-3.204857
-1.491226,0.01592241,-3.205876
-1.491531,0.01856429,-3.204857
-1.491226,0.01856429,-3.205876
-1.491531,0.02120617,-3.204857
-1.491226,0.02120617,-3.205876
-1.491531,0.02384806,-3.204857
-1.491226,0.02384806,-3.205876
-1.491531,0.02648994,-3.204857
-1.491226,0.02648994,-3.205876
-1.491531,0.02913182,-3.204857
-1.491226,0.02913182,-3.205876
-1.491531,0.0317737,-3.204857
-1.491226,0.0317737,-3.205876
-1.491531,0.007996758,-3.204857
-1.492202,0.01063864,-3.204033
-1.492202,0.007996758,-3.204033
-1.491531,0.01063864,-3.204857
-1.492202,0.01328052,-3.204033
-1.491531,0.01328052,-3.204857
-1.492202,0.01592241,-3.204033
-1.491531,0.01592241,-3.204857
-1.492202,0.01856429,-3.204033
-1.491531,0.01856429,-3.204857
-1.492202,0.02120617,-3.204033
-1.491531,0.02120617,-3.204857
-1.492202,0.02384806,-3.204033
-1.491531,0.02384806,-3.204857
-1.492202,0.02648994,-3.204033
-1.491531,0.02648994,-3.204857
-1.492202,0.02913182,-3.204033
-1.491531,0.02913182,-3.204857
-1.492202,0.0317737,-3.204033
-1.491531,0.0317737,-3.204857
-1.492202,0.007996758,-3.204033
-1.493138,0.01063864,-3.203528
-1.493138,0.007996758,-3.203528
-1.492202,0.01063864,-3.204033
-1.493138,0.01328052,-3.203528
-1.492202,0.01328052,-3.204033
-1.493138,0.01592241,-3.203528
-1.492202,0.01592241,-3.204033
-1.493138,0.01856429,-3.203528
-1.492202,0.01856429,-3.204033
-1.493138,0.02120617,-3.203528
-1.492202,0.02120617,-3.204033
-1.493138,0.02384806,-3.203528
-1.492202,0.02384806,-3.204033
-1.493138,0.02648994,-3.203528
-1.492202,0.02648994,-3.204033
-1.493138,0.02913182,-3.203528
-1.492202,0.02913182,-3.204033
-1.493138,0.0317737,-3.203528
-1.492202,0.0317737,-3.204033
-1.493138,0.007996758,-3.203528
-1.494196,0.01063864,-3.203419
-1.494196,0.007996757,-3.203419
-1.493138,0.01063864,-3.203528
-1.494196,0.01328052,-3.203419
-1.493138,0.01328052,-3.203528
-1.494196,0.01592241,-3.203419
-1.493138,0.01592241,-3.203528
-1.494196,0.01856429,-3.203419
-1.493138,0.01856429,-3.203528
-1.494196,0.02120617,-3.203419
-1.493138,0.02120617,-3.203528
-1.494196,0.02384806,-3.203419
-1.493138,0.02384806,-3.203528
-1.494196,0.02648994,-3.203419
-1.493138,0.02648994,-3.203528
-1.494196,0.02913182,-3.203419
-1.493138,0.02913182,-3.203528
-1.494196,0.0317737,-3.203419
-1.493138,0.0317737,-3.203528
-1.494196,0.007996757,-3.203419
-1.495214,0.01063864,-3.203724
-1.495214,0.007996758,-3.203724
-1.494196,0.01063864,-3.203419
-1.495214,0.01328052,-3.203724
-1.494196,0.01328052,-3.203419
-1.495214,0.01592241,-3.203724
-1.494196,0.01592241,-3.203419
-1.495214,0.01856429,-3.203724
-1.494196,0.01856429,-3.203419
-1.495214,0.02120617,-3.203724
-1.494196,0.02120617,-3.203419
-1.495214,0.02384806,-3.203724
-1.494196,0.02384806,-3.203419
-1.495214,0.02648994,-3.203724
-1.494196,0.02648994,-3.203419
-1.495214,0.02913182,-3.203724
-1.494196,0.02913182,-3.203419
-1.495214,0.0317737,-3.203724
-1.494196,0.0317737,-3.203419
-1.495214,0.007996758,-3.203724
-1.496039,0.01063864,-3.204396
-1.496039,0.007996758,-3.204396
-1.495214,0.01063864,-3.203724
-1.496039,0.01328052,-3.204396
-1.495214,0.01328052,-3.203724
-1.496039,0.01592241,-3.204396
-1.495214,0.01592241,-3.203724
-1.496039,0.01856429,-3.204396
-1.495214,0.01856429,-3.203724
-1.496039,0.02120617,-3.204396
-1.495214,0.02120617,-3.203724
-1.496039,0.02384806,-3.204396
-1.495214,0.02384806,-3.203724
-1.496039,0.02648994,-3.204396
-1.495214,0.02648994,-3.203724
-1.496039,0.02913182,-3.204396
-1.495214,0.02913182,-3.203724
-1.496039,0.0317737,-3.204396
-1.495214,0.0317737,-3.203724
-1.494196,0.0317737,-3.203419
-1.493138,0.0317737,-3.203528
-1.492202,0.0317737,-3.204033
-1.495214,0.0317737,-3.203724
-1.491531,0.0317737,-3.204857
-1.496039,0.0317737,-3.204396
-1.491226,0.0317737,-3.205876
-1.496544,0.0317737,-3.205332
-1.491334,0.0317737,-3.206933
-1.496652,0.0317737,-3.206389
-1.491839,0.0317737,-3.207869
-1.496347,0.0317737,-3.207408
-1.492663,0.0317737,-3.208541
-1.495676,0.0317737,-3.208232
-1.493682,0.0317737,-3.208845
-1.49474,0.0317737,-3.208737

X,Y,Z
-1.496544,0.007996758,-3.205332
-1.496652,0.01063864,-3.206389
-1.496652,0.007996758,-3.206389
-1.496544,0.01063864,-3.205332
-1.496652,0.01328052,-3.206389
-1.496544,0.01328052,-3.205332
-1.496652,0.01592241,-3.206389
-1.496544,0.01592241,-3.205332
-1.496652,0.01856429,-3.206389
-1.496544,0.01856429,-3.205332
-1.496652,0.02120617,-3.206389
-1.496544,0.02120617,-3.205332
-1.496652,0.02384806,-3.206389
-1.496544,0.02384806,-3.205332
-1.496652,0.02648994,-3.206389
-1.496544,0.02648994,-3.205332
-1.496652,0.02913182,-3.206389
-1.496544,0.02913182,-3.205332
-1.496652,0.0317737,-3.206389
-1.496544,0.0317737,-3.205332
-1.492202,0.007996758,-3.204033
-1.493138,0.007996758,-3.203528
-1.494196,0.007996757,-3.203419
-1.491531,0.007996758,-3.204857
-1.495214,0.007996758,-3.203724
-1.491226,0.007996758,-3.205876
-1.496039,0.007996758,-3.204396
-1.491334,0.007996758,-3.206933
-1.496544,0.007996758,-3.205332
-1.491839,0.007996758,-3.207869
-1.496652,0.007996758,-3.206389
-1.492663,0.007996758,-3.208541
-1.496347,0.007996758,-3.207408
-1.493682,0.007996758,-3.208845
-1.495676,0.007996758,-3.208232
-1.49474,0.007996758,-3.208737
-1.496039,0.007996758,-3.204396
-1.496544,0.01063864,-3.205332
-1.496544,0.007996758,-3.205332
-1.496039,0.01063864,-3.204396
-1.496544,0.01328052,-3.205332
-1.496039,0.01328052,-3.204396
-1.496544,0.01592241,-3.205332
-1.496039,0.01592241,-3.204396
-1.496544,0.01856429,-3.205332
-1.496039,0.01856429,-3.204396
-1.496544,0.02120617,-3.205332
-1.496039,0.02120617,-3.204396
-1.496544,0.02384806,-3.205332
-1.496039,0.02384806,-3.204396
-1.496544,0.02648994,-3.205332
-1.496039,0.02648994,-3.204396
-1.496544,0.02913182,-3.205332
-1.496039,0.02913182,-3.204396
-1.496544,0.0317737,-3.205332
-1.496039,0.0317737,-3.204396
-1.496652,0.007996758,-3.206389
-1.496347,0.01063864,-3.207408
-1.496347,0.007996758,-3.207408
-1.496652,0.01063864,-3.206389
-1.496347,0.01328052,-3.207408
-1.496652,0.01328052,-3.206389
-1.496347,0.01592241,-3.207408
-1.496652,0.01592241,-3.206389
-1.496347,0.01856429,-3.207408
-1.496652,0.01856429,-3.206389
-1.496347,0.02120617,-3.207408
-1.496652,0.02120617,-3.206389
-1.496347,0.02384806,-3.207408
-1.496652,0.02384806,-3.206389
-1.496347,0.02648994,-3.207408
